#"Step"	"Potential Energy (kJ/mole)"	"Kinetic Energy (kJ/mole)"	"Total Energy (kJ/mole)"	"Temperature (K)"	"Box Volume (nm^3)"	"Density (g/mL)"	"Speed (ns/day)"
113600	43346.51171875	3046.4752589575946	46392.986977707595	122.13543992128143	2.0	19.926465388026116	2.89e+03
113700	43367.90625	3095.940806467086	46463.847056467086	124.11855020200827	2.0	19.926465388026116	2.9e+03
113800	43345.96875	3036.275177740492	46382.24392774049	121.72651114268045	2.0	19.926465388026116	2.9e+03
113900	43363.06640625	3049.3172754333355	46412.383681683335	122.24937845779424	2.0	19.926465388026116	2.9e+03
114000	43361.0625	2980.7502944008447	46341.812794400845	119.5004776197343	2.0	19.926465388026116	2.9e+03
114100	43346.31640625	2992.0161497797817	46338.33255602978	119.95213407049661	2.0	19.926465388026116	2.9e+03
114200	43369.65234375	3027.805549883633	46397.45789363363	121.38695751550902	2.0	19.926465388026116	2.9e+03
114300	43365.5078125	3045.887930477038	46411.39574297704	122.11189348933841	2.0	19.926465388026116	2.9e+03
114400	43382.9375	2986.322482308373	46369.25998230837	119.72387074246159	2.0	19.926465388026116	2.9e+03
114500	43356.46875	3051.276136148954	46407.744886148954	122.32791062855226	2.0	19.926465388026116	2.9e+03
114600	43345.171875	2954.643647867255	46299.815522867255	118.45384290642944	2.0	19.926465388026116	2.9e+03
114700	43359.4921875	2972.7087986565894	46332.20098615659	119.17808812470659	2.0	19.926465388026116	2.9e+03
114800	43361.2578125	2986.3607712804805	46347.61858378048	119.72540577559168	2.0	19.926465388026116	2.9e+03
114900	43366.703125	2958.9136289595626	46325.61675395956	118.62502959755099	2.0	19.926465388026116	2.9e+03
115000	43367.984375	2983.4138316283934	46351.39820662839	119.6072607915578	2.0	19.926465388026116	2.9e+03
115100	43345.828125	2990.17068873113	46335.99881373113	119.87814817602008	2.0	19.926465388026116	2.9e+03
115200	43331.96875	2971.516057694331	46303.48480769433	119.13027025987765	2.0	19.926465388026116	2.9e+03
115300	43344.390625	2969.7601508600637	46314.150775860064	119.05987465990242	2.0	19.926465388026116	2.9e+03
115400	43338.75	2960.857352424413	46299.60735242441	118.70295490476192	2.0	19.926465388026116	2.9e+03
115500	43377.8828125	2986.619283613283	46364.50209611328	119.7357697256678	2.0	19.926465388026116	2.9e+03
115600	43348.66015625	3030.5833889264613	46379.24354517646	121.49832313140524	2.0	19.926465388026116	2.9e+03
115700	43349.2734375	3026.454350799322	46375.72778829932	121.3327869477034	2.0	19.926465388026116	2.9e+03
115800	43357.28125	2972.0782314306125	46329.35948143061	119.15280821957091	2.0	19.926465388026116	2.9e+03
115900	43356.8984375	3021.258871964179	46378.15730946418	121.12449636951271	2.0	19.926465388026116	2.9e+03
116000	43336.078125	2909.088563276455	46245.166688276455	116.62750596809752	2.0	19.926465388026116	2.89e+03
116100	43367.03515625	2918.0051054782234	46285.04026172822	116.98497672095777	2.0	19.926465388026116	2.89e+03
116200	43344.6484375	2982.285961130401	46326.9343986304	119.56204363148356	2.0	19.926465388026116	2.89e+03
116300	43364.53125	3025.1526867747307	46389.68393677473	121.28060227697426	2.0	19.926465388026116	2.89e+03
116400	43348.5390625	2966.5049626971595	46315.04402519716	118.92937176573517	2.0	19.926465388026116	2.89e+03
116500	43362.29296875	2974.50065135397	46336.79362010397	119.24992482084429	2.0	19.926465388026116	2.89e+03
116600	43354.1640625	3090.003995283507	46444.16805778351	123.88053906323272	2.0	19.926465388026116	2.89e+03
116700	43367.703125	3063.5613498508465	46431.26447485085	122.82043390626337	2.0	19.926465388026116	2.89e+03
116800	43370.390625	3064.917132118251	46435.30775711825	122.87478821725936	2.0	19.926465388026116	2.89e+03
116900	43371.84375	3110.4261499685235	46482.26989996852	124.6992783059891	2.0	19.926465388026116	2.89e+03
117000	43374.109375	3058.1568996738642	46432.266274673864	122.60376551286102	2.0	19.926465388026116	2.89e+03
117100	43351.38671875	3010.284579500556	46361.671298250556	120.68452889105434	2.0	19.926465388026116	2.89e+03
117200	43366.5390625	3036.2252830844373	46402.76434558444	121.72451082912167	2.0	19.926465388026116	2.89e+03
117300	43346.0390625	3043.0548323122784	46389.09389481228	121.99831249449014	2.0	19.926465388026116	2.89e+03
117400	43338.91015625	3027.683377268724	46366.593533518724	121.38205952527446	2.0	19.926465388026116	2.89e+03
117500	43348.98828125	3042.834533990361	46391.82281524036	121.98948057229342	2.0	19.926465388026116	2.89e+03
117600	43353.8671875	3096.318785995478	46450.18597349548	124.13370368006316	2.0	19.926465388026116	2.89e+03
117700	43349.11328125	2965.042172509944	46314.155453759944	118.87072742831513	2.0	19.926465388026116	2.89e+03
117800	43347.95703125	2937.8705553729087	46285.82758662291	117.78139725809739	2.0	19.926465388026116	2.89e+03
117900	43377.9140625	2974.59031806048	46352.50438056048	119.25351962523787	2.0	19.926465388026116	2.89e+03
118000	43387.5390625	2918.3669001339003	46305.9059626339	116.99948133552911	2.0	19.926465388026116	2.89e+03
118100	43358.69921875	2898.318258656189	46257.01747740619	116.19571651272133	2.0	19.926465388026116	2.89e+03
118200	43361.6875	2840.887916567968	46202.57541656797	113.89329174326018	2.0	19.926465388026116	2.89e+03
118300	43374.3828125	2984.5031473459676	46358.88595984597	119.65093226205077	2.0	19.926465388026116	2.89e+03
118400	43374.69140625	2940.684293861501	46315.3757001115	117.89420210925027	2.0	19.926465388026116	2.89e+03
118500	43362.40625	3015.931615731679	46378.33786573168	120.91092273827553	2.0	19.926465388026116	2.89e+03
118600	43349.9296875	2950.8539490541443	46300.783636554144	118.30191108609135	2.0	19.926465388026116	2.89e+03
118700	43346.5	2982.531191265676	46329.031191265676	119.5718750884651	2.0	19.926465388026116	2.89e+03
118800	43347.9609375	3019.6425166339613	46367.60345413396	121.05969549225472	2.0	19.926465388026116	2.89e+03
118900	43368.1953125	3003.910229269415	46372.105541769415	120.42897648917496	2.0	19.926465388026116	2.89e+03
119000	43364.9375	2961.0571773643605	46325.99467736436	118.71096603397623	2.0	19.926465388026116	2.89e+03
119100	43334.546875	3025.5992674236186	46360.14614242362	121.29850602454349	2.0	19.926465388026116	2.89e+03
119200	43355.609375	2949.0499665997922	46304.65934159979	118.22958809905093	2.0	19.926465388026116	2.89e+03
119300	43374.51171875	2878.8400765497936	46253.35179529979	115.41482182682606	2.0	19.926465388026116	2.89e+03
119400	43384.390625	2987.3121429160237	46371.702767916024	119.76354696610161	2.0	19.926465388026116	2.89e+03
119500	43391.046875	3014.2531899041496	46405.30006490415	120.84363340900303	2.0	19.926465388026116	2.89e+03
119600	43349.2734375	3042.024299605284	46391.297737105284	121.95699767824405	2.0	19.926465388026116	2.89e+03
119700	43350.78125	3020.5077796210535	46371.28902962105	121.09438452354271	2.0	19.926465388026116	2.89e+03
119800	43378.578125	2978.167195044458	46356.74532004446	119.39691926148896	2.0	19.926465388026116	2.89e+03
119900	43358.8359375	2949.5559288989753	46308.391866398975	118.24987250077471	2.0	19.926465388026116	2.89e+03
120000	43370.8046875	2976.607292333618	46347.41197983362	119.33438161137589	2.0	19.926465388026116	2.89e+03
120100	43358.2265625	3009.02861902304	46367.25518152304	120.63417650923402	2.0	19.926465388026116	2.89e+03
120200	43368.765625	2970.5769989662804	46339.34262396628	119.09262270290992	2.0	19.926465388026116	2.89e+03
120300	43367.24609375	3053.1227235030383	46420.36881725304	122.40194167744428	2.0	19.926465388026116	2.89e+03
120400	43370.35546875	3005.129231070634	46375.484699820634	120.47784717040531	2.0	19.926465388026116	2.89e+03
120500	43366.3828125	2958.150210346328	46324.53302284633	118.59442358232162	2.0	19.926465388026116	2.89e+03
120600	43356.2421875	3019.9075100105256	46376.149697510526	121.07031927215502	2.0	19.926465388026116	2.89e+03
120700	43361.3046875	3054.7842701293994	46416.0889576294	122.46855430709346	2.0	19.926465388026116	2.89e+03
120800	43359.16015625	3084.8458357164636	46444.00599196646	123.67374464202328	2.0	19.926465388026116	2.89e+03
120900	43389.0546875	2926.2221560198814	46315.27684351988	117.31440433728584	2.0	19.926465388026116	2.89e+03
121000	43348.078125	3097.755466112867	46445.83359111287	124.19130124552754	2.0	19.926465388026116	2.89e+03
121100	43350.46875	2997.101091844961	46347.56984184496	120.15599314805809	2.0	19.926465388026116	2.89e+03
121200	43356.77734375	3006.604245344177	46363.38158909418	120.53698158046154	2.0	19.926465388026116	2.89e+03
121300	43380.4765625	3043.777442308143	46424.25400480814	122.02728246215257	2.0	19.926465388026116	2.89e+03
121400	43381.984375	3020.792802168173	46402.77717716817	121.10581128766218	2.0	19.926465388026116	2.89e+03
121500	43368.0859375	3048.814723969903	46416.9006614699	122.22923079899118	2.0	19.926465388026116	2.89e+03
121600	43371.953125	3071.867029597517	46443.82015459752	123.15341473278485	2.0	19.926465388026116	2.89e+03
121700	43361.0859375	2974.7471445892006	46335.8330820892	119.25980691643457	2.0	19.926465388026116	2.89e+03
121800	43364.6640625	3032.8653485742398	46397.52941107424	121.58980857664052	2.0	19.926465388026116	2.89e+03
121900	43349.62109375	2982.389780149795	46332.010873899795	119.56620581253809	2.0	19.926465388026116	2.89e+03
122000	43351.91015625	3022.837438964285	46374.747595214285	121.18778228474746	2.0	19.926465388026116	2.89e+03
122100	43366.546875	2938.7871336352546	46305.334008635255	117.81814355661557	2.0	19.926465388026116	2.89e+03
122200	43356.37890625	3052.4202921963297	46408.79919844633	122.37378068831198	2.0	19.926465388026116	2.89e+03
122300	43354.36328125	2966.7176283020526	46321.08090955205	118.93789768667722	2.0	19.926465388026116	2.89e+03
122400	43344.4375	3174.9750711866654	46519.412571186665	127.28709216275399	2.0	19.926465388026116	2.89e+03
122500	43373.49609375	3014.2433508827817	46387.73944463278	120.84323895538007	2.0	19.926465388026116	2.89e+03
122600	43368.96875	2977.6487466227263	46346.617496622726	119.37613428190362	2.0	19.926465388026116	2.89e+03
122700	43361.828125	3005.8073226031847	46367.635447603185	120.50503236004094	2.0	19.926465388026116	2.89e+03
122800	43368.29296875	2961.720060110092	46330.01302886009	118.73754149213174	2.0	19.926465388026116	2.89e+03
122900	43368.3515625	2946.515599801205	46314.867162301205	118.12798346498826	2.0	19.926465388026116	2.89e+03
123000	43389.46875	2956.3349306059536	46345.80368060595	118.52164767875277	2.0	19.926465388026116	2.88e+03
123100	43359.5546875	2978.366957739927	46337.92164523993	119.40492789527622	2.0	19.926465388026116	2.88e+03
123200	43359.453125	2990.591942175175	46350.045067175175	119.8950365372682	2.0	19.926465388026116	2.88e+03
123300	43360.61328125	2935.918453790713	46296.53173504071	117.70313606598317	2.0	19.926465388026116	2.88e+03
123400	43340.8203125	3017.392608698923	46358.21292119892	120.96949502382147	2.0	19.926465388026116	2.88e+03
123500	43358.296875	2917.5342899328098	46275.83116493281	116.96610137851349	2.0	19.926465388026116	2.88e+03
123600	43332.015625	2993.211670917459	46325.22729591746	120.00006339460849	2.0	19.926465388026116	2.88e+03
123700	43349.67578125	3064.1156722679734	46413.79145351797	122.84265710078137	2.0	19.926465388026116	2.88e+03
123800	43339.27734375	3046.2649310578126	46385.54227480781	122.12700772066135	2.0	19.926465388026116	2.88e+03
123900	43342.71875	3028.536502859555	46371.255252859555	121.41626195939497	2.0	19.926465388026116	2.88e+03
124000	43363.51953125	3029.1856020381674	46392.70513328817	121.4422848241792	2.0	19.926465388026116	2.88e+03
124100	43372.984375	3063.7458787078504	46436.73025370785	122.82783180423155	2.0	19.926465388026116	2.88e+03
124200	43373.2578125	3002.2500180594798	46375.50783055948	120.36241739735516	2.0	19.926465388026116	2.88e+03
124300	43388.40625	2995.476280574687	46383.88253057469	120.09085326592691	2.0	19.926465388026116	2.88e+03
124400	43361.55078125	2958.9376491191797	46320.48843036918	118.625992583465	2.0	19.926465388026116	2.88e+03
124500	43364.6953125	2971.567226445768	46336.26253894577	119.13232165285994	2.0	19.926465388026116	2.88e+03
124600	43346.078125	2965.0257899751887	46311.10391497519	118.87007064041461	2.0	19.926465388026116	2.88e+03
124700	43351.171875	3015.5650863696355	46366.736961369636	120.8962283058341	2.0	19.926465388026116	2.88e+03
124800	43326.2109375	2957.917163437698	46284.1281009377	118.58508055988148	2.0	19.926465388026116	2.88e+03
124900	43363.1953125	3001.6262333625928	46364.82154586259	120.33740940881285	2.0	19.926465388026116	2.87e+03
125000	43372.55078125	2942.7871326701716	46315.33791392017	117.97850646794328	2.0	19.926465388026116	2.87e+03
125100	43346.859375	3078.7476185834967	46425.6069935835	123.42926261969913	2.0	19.926465388026116	2.87e+03
125200	43366.62109375	2981.4423559838324	46348.06344973383	119.52822287899491	2.0	19.926465388026116	2.87e+03
125300	43359.8984375	2964.887131507043	46324.78556900704	118.86451172016537	2.0	19.926465388026116	2.87e+03
125400	43360.54296875	3088.457715413533	46449.00068416353	123.81854756285688	2.0	19.926465388026116	2.87e+03
125500	43359.9296875	3122.5399197223596	46482.46960722236	125.18492826938191	2.0	19.926465388026116	2.87e+03
125600	43363.1875	3052.5620163576677	46415.74951635767	122.37946251446225	2.0	19.926465388026116	2.87e+03
125700	43351.83203125	2973.5350934965536	46325.36712474655	119.21121489423705	2.0	19.926465388026116	2.87e+03
125800	43366.0234375	3033.6091179070063	46399.632555407006	121.61962683772448	2.0	19.926465388026116	2.87e+03
125900	43368.9140625	2997.514325181837	46366.42838768184	120.17255997729495	2.0	19.926465388026116	2.87e+03
126000	43365.6015625	3057.891478234902	46423.4930407349	122.59312457162348	2.0	19.926465388026116	2.87e+03
126100	43345.78125	3018.1291965078562	46363.910446507856	120.99902537231853	2.0	19.926465388026116	2.87e+03
126200	43357.015625	3083.6229840968736	46440.63860909687	123.62471961873517	2.0	19.926465388026116	2.87e+03
126300	43357.77734375	3001.1689604071435	46358.94630415714	120.31907699878795	2.0	19.926465388026116	2.87e+03
126400	43361.65234375	2929.766201240942	46291.41854499094	117.45648772394799	2.0	19.926465388026116	2.86e+03
126500	43367.75	3002.788854702376	46370.538854702376	120.38401975576339	2.0	19.926465388026116	2.86e+03
126600	43371.25	2979.2138380520046	46350.463838052005	119.43887995156558	2.0	19.926465388026116	2.86e+03
126700	43365.4375	2987.5093094212934	46352.94680942129	119.77145151670909	2.0	19.926465388026116	2.86e+03
126800	43373.1953125	2927.6797576774843	46300.875070177484	117.37284066272713	2.0	19.926465388026116	2.86e+03
126900	43379.34375	2871.273602985544	46250.617352985544	115.11147632132584	2.0	19.926465388026116	2.86e+03
127000	43368.72265625	2998.438714338001	46367.161370588	120.20961942030685	2.0	19.926465388026116	2.86e+03
127100	43350.453125	2962.216435366776	46312.669560366776	118.75744154225124	2.0	19.926465388026116	2.86e+03
127200	43368.01953125	3010.065467678476	46378.084998928476	120.67574453651117	2.0	19.926465388026116	2.86e+03
127300	43360.3203125	3045.1302970107645	46405.450609510764	122.0815194049173	2.0	19.926465388026116	2.86e+03
127400	43359.703125	2969.8441193662584	46329.54724436626	119.06324101924292	2.0	19.926465388026116	2.86e+03
127500	43373.20703125	2973.152061653789	46346.35909290379	119.19585886517285	2.0	19.926465388026116	2.86e+03
127600	43354.2109375	2995.8894671965973	46350.1004046966	120.10741822232636	2.0	19.926465388026116	2.86e+03
127700	43364.0078125	2962.4998345263302	46326.50764702633	118.76880322356598	2.0	19.926465388026116	2.86e+03
127800	43338.1953125	2922.0588575731963	46260.254170073196	117.14749463210626	2.0	19.926465388026116	2.86e+03
127900	43342.40625	3046.715161960514	46389.121411960514	122.14505780959803	2.0	19.926465388026116	2.86e+03
128000	43349.53125	2943.631233630702	46293.1624836307	118.01234709797932	2.0	19.926465388026116	2.86e+03
128100	43373.6875	3015.9978465787135	46389.68534657871	120.9135779817787	2.0	19.926465388026116	2.86e+03
128200	43350.234375	3036.141518132761	46386.37589313276	121.72115263043193	2.0	19.926465388026116	2.86e+03
128300	43337.171875	3000.1937674307264	46337.36564243073	120.27998079315404	2.0	19.926465388026116	2.86e+03
128400	43362.00390625	2938.1737960432656	46300.177702293266	117.7935544002134	2.0	19.926465388026116	2.86e+03
128500	43348.875	3010.2553926706314	46359.13039267063	120.68335876951723	2.0	19.926465388026116	2.86e+03
128600	43360.21875	3000.520227608271	46360.73897760827	120.29306882243769	2.0	19.926465388026116	2.86e+03
128700	43365.02734375	3024.8304609777406	46389.85780472774	121.2676840071299	2.0	19.926465388026116	2.86e+03
128800	43367.34765625	2961.761529532261	46329.10918578226	118.73920403185038	2.0	19.926465388026116	2.85e+03
128900	43350.1484375	2980.1359110474586	46330.28434854746	119.47584653798647	2.0	19.926465388026116	2.85e+03
129000	43355.0546875	2962.8663465320133	46317.92103403201	118.78349696017811	2.0	19.926465388026116	2.85e+03
129100	43364.828125	2999.750323239714	46364.578448239714	120.26220278849419	2.0	19.926465388026116	2.85e+03
129200	43347.859375	3006.9427165109664	46354.80209151097	120.55055113916218	2.0	19.926465388026116	2.85e+03
129300	43354.94140625	2999.6072309948504	46354.54863724485	120.25646611486641	2.0	19.926465388026116	2.85e+03
